-0,-0.040841,-0.12215,0.4005,-0.18121,-0.89476,-0.31623,-0.55282,-1.3322,-0.59625,0.23408,0.87826,0.37248,0.066037,0.77087,0.84419,0.85282,0.20927,-0.90003,-1.0238,-0.17407,0.17145,-0.023758,-0.39376,-0.37386,-0.87106,-0.38891,0.77527,0.11311,0.3408,0.71541,0.3321,0.27681,-0.35564,-0.8797,-0.43817,-0.17537,-0.73854,-0.76374,-0.27991,-0.30579,-0.42107,-0.20472,-0.13597,-0.26376,0.13227,0.37572,0.20989,-0.32741,-0.41229,-0.87803,-1.0444,-0.12086,0.64229,0.70453,0.60828,0.54364,0.3437,0.052807,-0.67745,-1.0165,-1.0631,-0.54707,-0.15135,-1.2111,-1.667,-1.4914,-1.5755,-0.75956,-0.3625,-0.017708,0.37872,0.16973,0.4001,-0.45472,-1.4491,-0.54528,0.92964,1.8782,1.1272,0.87997,0.82806,-0.072733,-0.040182,0.13043,0.36783,0.42638,-0.14785,-0.86205,-1.3954,-1.3851,-0.084451,0.17356,-0.77498,0.2337,0.29629,0.10073,1.3963,1.0172,0.21549,0.015606,0.087158,0.46369,0.90236,0.40243,0.0046441,0.19684,0.57553,1.7024,1.4152,0.83093,1.0661,0.91351,1.2226,1.2407,0.90272,1.0241,0.85422,0.98471,1.1072,0.91434,0.81077,0.96621,1.3508,0.82968,-0.82339,-1.5158,-0.69043,-0.15151,0.6118,0.80328,0.50508,1.115,0.74234,-0.18524,0.29977,1.2393,0.72945,-0.13198,0.072974,0.153,-0.19621,-0.89034,-1.4945,-1.557,-0.87902,-0.31275,-0.10318,0.31503,0.062236,-0.21305,-0.55205,-0.24814,-0.14066,-1.2938,-1.7468,-1.603,-1.587,-1.1006,-0.70519,-1.1606,-0.90312,-0.89267,-0.60808,0.4921,0.35841,-0.30943,-0.65953,-0.50433,-0.022998,0.014836,-0.50376,-0.72539,-0.59315,0.33342,1.1221,0.83513,1.0676,1.0991,0.78796,0.92377,0.81042,1,0.95936,0.47505,0.60666,1.0164,0.85335,0.16635,0.56917,0.72243,-0.15895,0.15807,0.53225,0.28881,-0.16724,-0.78362,-1.5532,-1.2749,0.02574,-0
-0,-0.7837,0.21653,0.91495,-0.49725,-0.76523,0.028987,-0.43534,-1.8032,-1.0503,0.37098,0.80003,0.76726,0.12984,0.69674,1.7914,0.25072,-0.68757,0.29002,-1.0069,-1.1569,0.20838,0.33398,-0.8629,-0.3675,-1.2082,-1.5426,1.7401,1.55,-0.30956,0.22725,0.67382,-0.37479,-0.061258,0.12906,-0.57703,-0.98911,-1.2973,-0.83299,-0.20023,-0.20583,-0.8586,0.058143,0.19985,0.59394,-0.25285,0.019232,1.4314,0.37428,-1.0317,-2.315,-1.282,0.0092752,0.74212,1.3166,0.99646,0.35727,0.57226,-0.016901,-1.4598,-1.7324,-0.55298,0.7208,-0.42722,-1.4433,-2.1589,-2.5919,-0.86861,-0.38427,-0.65094,-0.11272,0.089641,0.1641,0.74075,0.046691,-1.3909,-1.4937,0.88704,2.1536,1.7973,1.4446,-0.052745,-0.43447,0.34376,0.10766,0.39766,1.6514,0.067,-2.6278,-1.9363,0.93989,-0.082011,-1.6064,-1.0377,0.4774,1.3838,0.21629,0.50599,0.87385,0.69274,0.13208,-0.079935,0.55508,1.1948,0.48173,-0.77769,-0.98109,1.6279,3.4088,1.2024,-0.14019,0.39406,1.5405,2.1039,1.0203,0.11279,0.81892,1.4697,0.95643,1.1017,0.56008,0.54498,1.3248,1.1421,1.0767,-0.84432,-0.99888,-0.33311,-1.1844,0.29967,1.7427,1.3381,1.0063,0.079562,-0.56419,1.536,2.2397,0.19962,-0.9696,-0.38193,-0.30047,-0.727,-0.051594,-1.3445,-2.7238,-0.93192,0.26147,1.0438,0.50672,-1.1327,-0.54606,0.5293,0.41113,0.395,-1.3089,-2.6581,-2.5607,-2.5333,-0.55283,-0.31895,-1.2163,-0.97506,-1.0579,-1.3253,-0.39645,0.42948,0.54707,-0.10387,-0.7004,0.11718,-0.41963,-1.1598,-0.098907,0.26265,-0.54084,1.3057,1.3074,0.41285,1.6421,0.4339,0.070567,1.5265,1.9724,0.58632,0.074237,1.2547,1.5951,0.53412,-0.79227,-0.28644,0.84754,0.79483,0.3845,0.9006,0.40483,-0.82379,-0.87382,-1.0909,-1.366,0.38728,-0
-0,-0.8827,-1.6855,0.50936,1.2784,-0.010222,-1.4066,-1.6186,-0.43241,0.13454,-0.61526,-1.0882,1.0959,1.893,-0.56905,-0.09638,-0.48667,-1.6344,-0.47325,1.3368,0.61342,-1.0235,-0.33767,-0.16039,-2.1395,0.19507,3.0595,1.1118,-0.13648,-0.78581,0.094803,-0.57524,-0.64633,0.60687,0.54799,0.58039,-0.49216,-0.57497,-0.48729,-1.1081,-1.3197,-0.41143,0.11309,-0.49935,-0.76836,0.40258,0.56907,0.64853,-0.27437,-0.34487,1.1685,0.28404,-0.94511,-1.5266,-1.149,-0.40107,1.0513,0.28635,-0.71975,-0.42829,0.18295,-0.34223,-1.7678,-0.93791,-0.32756,-0.057217,0.43115,-0.74174,-1.8437,-1.572,-1.4455,-0.60558,1.2212,1.407,-0.29579,0.25916,0.76876,-1.4243,-0.56037,1.9307,1.4175,0.54099,-0.12995,-1.4868,-0.64128,0.21845,-1.2161,-0.25459,1.3519,0.42326,-0.92588,-0.57586,1.004,0.93606,-0.008727,-0.78171,-0.49082,-0.26141,-0.019968,0.44722,0.91475,0.61485,0.16827,0.69038,-0.36906,1.3709,2.8281,0.52466,0.34761,2.0184,1.1526,-1.716,0.44989,2.5493,1.7272,1.7434,-0.086553,-1.8109,0.12881,1.9115,1.078,1.5054,2.0703,0.95791,0.23593,0.5648,1.1265,0.59741,-0.70473,-1.0433,-1.442,0.45209,1.2831,0.91148,1.1538,0.17427,0.18945,0.52815,1.3965,0.79023,-1.4506,-1.1137,0.70556,0.23219,-1.1463,-1.2814,-0.60784,-0.46061,-0.44701,-0.86854,-0.42665,-0.29577,0.15936,1.8401,-0.72029,-2.3759,-1.8315,-1.7477,-2.4407,-2.1157,-0.19143,0.029957,-0.60708,-1.4548,-2.0873,-1.8662,-0.58011,-0.17752,0.1971,0.95351,-0.27877,-0.75953,0.10802,1.386,1.3361,0.87496,1.252,1.4025,1.3616,0.92288,0.16528,0.72253,0.95691,0.53343,1.5891,0.81575,-0.76835,-0.066899,1.149,0.22146,0.016611,0.71991,0.36229,-0.18628,0.12079,0.36312,-0.19206,0.069356,1.0232,-0.071313,-0
-0,-0.28143,-0.46647,-1.5811,-0.17634,-0.41851,-1.8872,0.92543,2.1913,-0.28722,-0.93777,-0.69443,0.022475,2.007,1.4341,-2.962,-0.99472,1.8447,-1.3533,-1.6204,0.23688,-0.002222,-1.1325,0.085684,0.62305,2.0133,0.97288,-1.0469,0.10403,0.84958,0.062336,-0.28866,-0.26178,-0.28076,-0.13649,-0.92967,-1.0344,-1.979,-0.79788,0.76469,0.38247,1.2798,-0.21951,-0.054429,0.43556,-0.47844,-0.090507,0.59513,0.71507,-1.2001,-0.8473,0.10234,0.72227,-0.40889,-0.94096,-1.1534,-1.3889,0.80876,-0.10237,-0.5724,-1.0181,-0.74652,0.62938,-0.49767,-1.0443,-1.5969,-0.98404,0.65516,0.12018,-1.6774,-1.6454,1.2715,1.9221,-0.47694,-0.12936,1.7809,1.3905,0.25958,-0.49565,-1.4514,-0.64771,1.4828,1.3093,0.12652,-1.3755,-2.3542,-0.88478,-0.9167,-0.13549,1.2367,1.1897,0.21256,-3.1657,-0.97401,1.6994,0.73419,0.60031,0.066731,0.4067,0.1036,0.88995,2.8412,1.0332,-2.1079,-0.28195,0.9475,1.9001,1.1482,-1.3995,1.1833,2.0208,1.0158,2.3024,2.0352,-1.3779,-2.2863,0.2629,2.3798,1.9172,1.0311,1.3478,1.3835,0.74459,-0.8859,-0.3182,2.5649,2.0286,0.12545,1.1352,1.4834,0.6332,-0.91889,-0.34277,1.1093,0.79572,0.45298,-0.99854,-0.93818,0.7405,0.0057634,0.41818,0.4613,-1.3215,0.36827,1.0503,-0.50565,-1.4534,-1.4808,-1.6637,-1.5069,-0.10115,0.99571,0.21845,-2.0062,-0.69306,-0.89646,-1.2962,0.17955,-0.96811,-1.6602,-0.9815,-0.98951,0.16046,0.73305,-1.8035,-1.5653,-1.2663,-1.0871,-0.028736,-0.801,-0.11214,-0.41244,-0.01897,1.3647,1.3506,-0.052771,0.49305,1.0038,-0.15174,1.1835,1.4542,0.78465,0.97698,0.79826,0.71671,0.4034,0.81859,0.53078,-0.55905,-0.68886,-0.90363,-0.49532,0.587,1.4777,1.5805,0.76768,-0.32812,1.0032,0.54212,0.10384,-0
-0,1.0785,-0.58038,-1.685,-0.2542,0.15186,-0.22253,0.29042,-0.11962,-1.3533,-1.5022,0.78012,1.5045,-0.48483,-1.3206,-0.25658,0.25592,0.25144,0.70062,-0.40491,0.042168,0.91671,0.81478,0.34566,-0.44352,-2.041,-1.9342,-0.56842,1.2826,2.3469,1.0886,-0.30887,-0.16313,-0.1232,-1.4785,-1.3325,-0.45821,0.27203,-0.87278,-0.57155,0.81937,0.019591,0.010903,-0.40196,-0.26905,0.34506,0.29263,-0.035271,0.26484,-0.09316,-1.4311,0.5773,1.9528,1.0447,-0.061278,-1.0307,-1.0618,-2.37,-1.7887,-0.2797,0.22112,-0.13527,-1.1197,-1.8616,-1.5307,1.37,0.79299,-1.9721,-1.0459,1.4412,1.0439,-2.222,-1.9517,0.53653,2.5005,2.3671,0.43692,0.45282,-0.96406,-0.42294,0.15715,-0.57945,0.95384,0.57118,-0.35372,-0.34998,-0.23966,-0.55763,-0.47611,0.42337,-0.33383,-0.39491,0.92913,-0.30666,-1.2325,1.364,0.40388,-1.0613,-0.39787,-0.33622,0.13185,-0.41726,1.2193,1.0774,1.2034,1.9459,0.16271,0.77393,0.9782,-0.27608,0.01885,2.1254,0.73841,-0.59759,1.0846,1.2036,1.1413,1.7926,0.8349,-0.0014319,1.1139,0.70856,-0.15859,1.2011,2.2133,1.4924,1.6059,0.90465,-0.29556,-0.3528,0.37492,1.0033,0.10607,-0.76236,0.15711,1.0981,1.3318,1.6529,-0.34654,-1.3188,0.49697,-0.21376,-1.2031,-0.2754,0.014185,0.12966,0.1299,-1.911,-1.9709,-0.3454,-1.2407,-1.6498,-1.6327,-2.4541,-0.31826,1.5842,0.89178,-1.9917,-2.0616,0.92226,0.77559,-1.1083,-1.6922,-0.62212,-1.3725,-0.81866,0.38602,-0.28979,-0.6463,-1.0902,-1.007,1.0311,0.86603,-0.911,-0.52249,0.34894,0.14828,0.20249,1.3562,1.6829,1.9742,1.0372,-0.77498,-0.036801,0.61789,1.274,1.2478,0.26453,0.63163,-0.24295,-0.64964,0.35284,0.21884,0.59511,1.1173,-0.11436,0.69723,0.4718,-0.98208,-0.13306,-0
-0,-1.0787,0.19883,-0.018874,-1.2151,0.26918,1.4143,-0.67387,-0.7906,0.41884,0.31325,-1.0316,-2.419,-2.1252,0.782,1.4423,0.32576,0.49496,0.91509,-0.78325,-2.4311,-0.89205,-0.34697,0.55503,1.5873,0.84174,-0.1017,-0.41354,-0.61504,-1.3604,-0.42926,1.4512,0.79109,0.051897,0.70541,0.32668,-0.18676,0.39428,0.26068,-1.424,-1.6641,-0.84727,-0.41771,0.22401,0.19996,0.50203,-0.19828,-2.4309,-0.68171,1.3615,1.3569,-0.21603,-1.0473,0.62902,-0.36545,-0.80379,-1.0658,-0.87858,-0.065965,-0.26808,-0.25222,-0.19935,-0.77958,0.0020781,1.0179,-1.5188,-2.7566,-0.69751,1.0949,0.7155,0.51875,-0.0058371,-1.2171,0.48473,1.1525,-0.13997,0.5699,0.33955,-0.25645,-0.72737,-0.032233,0.04895,-1.259,0.44742,0.83803,-0.48227,-1.4071,-0.073882,0.85071,0.22718,0.5406,-0.92842,-0.99901,0.56914,0.32242,-0.35245,0.54872,0.14141,-0.68181,-0.62145,0.30851,1.6196,0.51028,0.28392,0.68176,0.3212,-0.32412,1.1364,1.9567,0.12403,0.77734,1.872,0.96948,-0.15439,0.31455,0.7793,1.1907,0.45081,-0.038071,0.34262,1.0721,1.9084,0.90787,1.4582,1.5933,1.8249,1.0085,0.63002,1.8324,0.50411,0.070555,0.96202,-0.34706,-0.80649,0.44607,0.076778,0.77537,1.01,0.23524,-0.57904,-0.88183,-0.034374,-0.062021,-1.6898,-0.61694,-0.10907,-0.50096,0.23195,-0.52307,0.053559,-0.63394,-1.3524,-0.92588,-1.2593,-2.0219,-1.0493,-0.91523,-0.12236,0.99059,-0.54815,-2.1073,-1.7157,-1.8448,-1.5502,2.2905,1.0584,-1.5202,-1.0345,-1.9968,-1.8892,1.2446,2.733,0.58884,-0.45334,-0.63379,-0.90349,0.60151,1.5027,0.81367,0.37212,0.037649,-0.15217,0.95659,1.012,-0.004582,-0.51231,0.52729,1.3369,0.47198,0.91994,1.8719,1.5195,0.60911,-0.30387,-0.89166,0.70766,1.031,2.0124,1.8833,-1.151,-0
-0,-0.34205,0.63414,-0.79034,-1.2137,0.32192,0.35651,0.31902,-0.65132,-1.1282,-0.52807,-0.41874,-0.39971,0.29171,0.3298,0.34387,0.55167,0.75291,0.011033,-1.1027,-1.8481,-1.4548,-0.39135,0.77622,1.4012,0.7191,-0.22845,-0.62378,-0.077098,0.18616,0.010139,0.37293,1.4741,-0.0062882,-0.64514,-0.022127,-0.35448,-0.36625,-0.23931,0.28052,-0.37138,-1.7129,-1.3782,0.18312,0.41472,0.12303,-0.85713,-1.4672,-0.096125,1.0664,1.1861,0.70679,-0.30744,-0.83749,-0.20642,-0.46718,-0.60152,-0.61246,-0.8278,-0.4719,-0.22895,-0.099041,0.44615,0.83334,-0.85427,-1.9035,-1.6529,-1.0207,-0.27539,0.19863,0.38869,-0.43532,0.026247,0.44349,0.086894,0.3375,0.50533,-0.20374,-0.20228,0.26545,0.23153,0.1574,0.89795,-0.27796,-0.83545,-0.090637,-0.94147,-0.23192,0.15681,0.11999,0.49143,-0.1608,-0.63688,-0.51985,-0.84488,0.36132,0.49965,-0.56719,0.24119,0.67449,0.17394,-0.10319,0.97978,1.1398,0.57021,0.59741,-0.039448,1.0426,1.5143,0.4629,0.86129,0.99938,0.53106,0.73642,1.5062,0.82998,0.10149,0.55421,-0.22162,0.51229,2.1159,1.8268,0.84052,-0.87543,0.41611,2.3467,1.3953,0.29866,0.51431,1.1623,0.72989,0.73939,-0.017121,-0.57623,0.13096,0.93143,0.99305,1.3122,0.91133,-0.54339,-1.085,0.093736,-0.2896,-1.5399,-0.90932,-0.29607,0.0056089,-0.41235,-0.71468,-0.91619,-0.78029,-0.99957,-1.107,0.054013,-0.56996,-1.7315,-1.2043,-0.12392,0.27552,-0.81989,-1.7381,-1.0823,-0.74525,-0.17522,0.59956,0.045501,-0.75074,-1.5257,-1.7331,-0.24376,0.68717,0.85487,0.56217,-1.0648,-0.11665,0.59201,-0.41213,0.037086,0.89451,1.5877,1.6409,0.85908,0.43431,0.44994,-0.18762,-0.13097,0.51465,0.34445,0.13877,0.82953,1.9064,0.60025,-0.056172,0.44964,-0.7016,-0.91424,1.7557,2.693,1.8025,0.019311,-0
-0,0.91963,-0.024826,-0.67429,-0.58038,-1.2573,-0.52521,0.48821,-0.83314,-1.1043,0.17689,0.10796,0.54302,0.096231,-0.19665,0.8807,-0.17137,-0.89608,-1.621,-1.1372,-0.23753,-0.072113,0.82217,0.29888,-0.51486,0.27217,0.76875,0.2297,-0.71283,-0.3814,0.14001,-0.24999,0.71548,0.59232,-1.1031,-0.53504,0.60286,0.57237,0.53081,-0.88068,-1.1288,0.04808,-0.33632,-1.2821,0.66172,0.85211,-0.14761,-1.0165,-1.2085,0.67226,1.1053,0.0025023,-1.558,-1.0005,0.15185,0.81843,-0.61049,-1.7562,-1.0229,-1.3181,-0.45586,1.2507,2.2197,1.3669,-0.73117,-1.596,-1.1545,-1.3513,-0.97931,-0.19795,-0.35984,0.31568,-0.34505,-1.1936,0.32854,1.0862,-0.34073,-1.0878,-0.86253,1.6667,2.049,0.10698,-0.68851,0.032153,0.71228,0.071287,-1.2227,-1.3634,0.25498,0.80216,0.86344,0.63816,-1.407,-2.3776,-1.676,0.29151,2.0664,1.2507,-0.90266,0.068402,0.15534,-0.97965,1.7865,1.8595,-0.083624,-0.51115,0.96424,2.1785,1.9687,1.0766,0.99493,1.1055,0.77711,0.21693,-0.8537,1.5371,1.9102,-0.47767,-0.31431,-0.60576,-0.46571,0.75848,1.917,2.1914,1.1585,0.56634,1.4043,2.2833,1.1115,-0.46778,-0.12764,0.85828,0.90048,0.5474,1.5573,1.7128,0.47852,-1.5353,-2.1069,0.22887,0.58067,-1.1359,0.21517,-0.33042,-2.1768,-1.0787,-1.1156,-0.27357,0.67746,-0.1402,-1.4968,-0.81888,-0.28609,-0.66431,-0.75281,-2.4508,-1.178,1.1506,0.55099,-0.56273,-0.69876,-0.58209,0.11656,-0.90681,-1.8225,0.36958,0.99411,-1.7711,-1.4707,-0.48839,-0.28783,0.90939,0.4564,0.011038,-1.8168,-0.67961,1.3583,1.6071,2.5292,1.1494,-0.047084,0.059293,-0.11505,-0.5553,0.98252,2.5821,-0.50915,-1.8513,0.21859,1.2916,1.3719,1.9746,0.42243,-0.23015,1.5048,0.53039,-0.03407,0.24802,-0.49597,-0.58632,-0
-0,-0.37584,0.53205,-1.0557,-1.6464,0.56019,-0.81532,-3.7064,1.1115,2.4866,-0.71748,-1.347,-1.9958,0.0040024,1.3803,1.0457,0.78395,-1.3728,-1.352,0.71803,0.90176,1.0206,1.2562,-0.22895,-2.2067,-3.102,-0.4562,2.2959,1.1203,0.70871,0.47624,0.047309,-1.1358,-0.30852,0.11994,-1.1255,0.96626,1.1514,-1.1172,-0.5772,-0.0010048,-0.65386,-0.89178,-1.1336,-0.22665,0.53883,0.078092,-0.85605,-2.1433,-1.8272,0.38479,0.78405,1.0103,0.84347,-0.72313,-0.62155,-1.1671,-1.1808,0.68008,1.8667,1.2508,-0.41008,-1.7357,-0.48551,0.77421,-0.14246,0.68841,-0.30403,-2.1722,-0.82289,-0.60966,0.93422,1.028,-0.40513,-1.2242,-1.6952,-0.21368,0.63979,1.6979,0.14948,-1.0432,-0.12542,0.29649,-1.4932,-1.4267,0.82029,1.0763,0.87886,-0.44709,-2.4355,-0.9127,0.33917,0.076976,0.089243,-0.53067,-0.20062,0.31471,1.343,0.68062,0.098643,1.343,-0.36585,-1.6883,0.71401,1.4222,0.69682,0.86362,0.71558,0.8125,0.74692,2.1001,1.6514,0.36923,0.5427,0.29173,0.28887,2.3022,2.1745,-0.43691,-0.36968,0.35115,0.23597,-0.57547,0.28398,0.70098,-0.44759,1.2485,2.7746,1.6907,1.0739,1.3211,-0.061506,0.46665,1.9702,2.2219,1.4079,-0.64069,-1.0617,-0.73931,-0.37556,-0.38855,-1.4213,-2.5601,-1.2175,-0.24191,0.024084,-0.15406,-1.0188,-0.2652,0.05483,0.43712,1.2261,-0.20755,-1.178,-1.1676,-0.35387,-1.1783,-2.5393,-2.2204,-0.083168,1.5151,0.091076,-0.69024,-0.33187,-0.071963,-1.0605,-1.8669,-1.4461,0.22243,0.45768,-1.0232,-0.36085,1.1619,-0.20654,0.10839,0.21583,0.37991,0.37959,-0.50534,0.69623,0.76086,1.5639,0.69306,-0.1498,-0.13869,-1.0431,0.16668,1.8728,2.183,1.9856,1.2055,-0.80338,0.8219,2.4921,0.093999,-0.17308,0.39965,0.44015,0.62276,-0.94665,-0
-0,-1.0198,-1.4778,0.18834,0.24685,-1.087,0.47075,1.8934,-0.8085,-1.0549,0.3368,-0.59531,-0.3472,0.065754,0.72003,0.44964,0.22294,-0.057885,0.1498,1.2211,0.34498,-1.8896,-2.0579,-1.6562,-0.79108,1.7548,0.72048,-1.015,0.029652,1.3018,0.49473,-0.32713,0.48665,-0.75169,-1.0956,-0.55881,-1.1862,-0.35427,-0.40498,0.12687,1.0769,0.032268,-0.31482,0.60655,-0.22194,-1.5084,-0.84691,1.6881,1.6194,-1.5004,-3.2341,-1.3415,0.60974,0.83959,0.85603,-0.51823,-0.18104,0.042814,-0.51621,-0.53238,-0.96359,0.037796,0.58387,-0.076443,0.034183,0.045127,0.15374,0.68291,0.42044,-0.72592,-1.1965,-1.4689,-0.26029,-0.45837,-0.34197,0.36487,-0.32532,0.039502,1.3326,0.74512,-0.76997,-1.2966,-1.6177,-0.12297,0.61317,0.35601,0.70236,-0.2406,-1.0247,-0.665,-1.914,-0.75007,2.1146,1.5068,-0.56088,-1.6289,-0.21727,0.65015,0.45977,0.61878,0.65388,1.2081,0.42116,-0.92216,-0.30982,1.3613,1.8406,1.2704,1.5391,2.6581,1.0297,-0.14077,0.60542,0.87851,0.6948,0.21079,-1.527,-0.1856,2.3438,0.56981,-1.4131,-0.47912,1.5886,0.91978,0.47348,2.0191,1.77,0.032119,0.23424,1.7947,1.3135,0.76424,1.0487,1.2269,0.58684,0.53984,1.254,0.2201,-0.22517,-0.68334,-2.6165,-1.4762,-0.74004,-1.2334,-0.60112,-1.0232,-0.52886,-0.54268,0.43877,0.48222,-0.047432,-0.050742,1.0047,-0.25034,-1.9622,-0.49708,0.13453,-0.63976,-1.4013,-1.0972,-1.051,-0.88841,-0.51325,-1.3663,-0.27327,0.60437,-1.1969,-1.1286,-0.034145,-0.58419,-0.37362,0.026983,-0.96134,1.4721,1.1958,0.41567,1.1709,0.73464,1.1099,0.24367,-0.58161,-0.81625,-0.1353,1.3905,-0.11602,-1.2,1.5556,2.3092,1.4193,0.44521,-0.17608,2.3599,2.7405,0.63819,0.027079,0.037073,-0.5219,-1.1698,-0.44993,0.50231,-0
